source_id,ra,dec,parallax,parallax_error,phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,phot_g_mean_flux,phot_g_mean_flux_error,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_rp_mean_flux,phot_rp_mean_flux_error,classprob_dsc_combmod_star,logg_gspphot,clase_real,e_Gmag,e_BPmag,e_RPmag,abs_mag_g
407785670617600,44.263446403533244,1.5015924603581685,5.327594570736073,0.015983166,9.749034,9.964936,9.381904,0.5830326,2373194.234498991,532.2569,1410725.0184859491,858.43384,1400866.9015176792,677.94196,0.99885,4.1499,Enana,0.00024349937507968383,0.0006606543483563621,0.0005254186392447636,3.3816897662440706
45749789774994688,64.13225905206659,16.566187138135753,1.2922145691369569,0.04122789,15.587537,16.354134,14.728885,1.6252489,10963.062237973169,4.0463147,3924.3119343655967,13.709306,10176.637463767507,14.091799,0.9999947,4.3045,Enana,0.00040071686105300805,0.003792816044212059,0.0015033910751431913,6.144209024185951
34967600795173248,44.054219204550186,16.494463249190588,1.4987424154133473,0.061848883,16.272268,16.99921,15.456807,1.5424032,5834.980502869824,3.4027393,2166.3708099292658,7.364572,5205.175281359298,14.215736,0.99996907,4.6156,Enana,0.0006331390552979844,0.003690834383508875,0.002965130694634492,7.15090328682356
18150261210451968,39.45761312063906,5.8513009231658835,0.8824123896978027,0.02506517,14.9092865,15.286576,14.362492,0.92408466,20475.39484106372,5.753592,10490.258642599074,15.497091,14261.385764546247,19.955626,0.99996066,4.3356,Enana,0.0003050820215398994,0.0016038872434326506,0.0015191947683083867,4.637644485415823
23725472358201600,35.081783585462325,8.945796793073294,0.9146796576020733,0.027174346,14.992223,15.327681,14.480298,0.84738255,18969.570781320443,6.1982384,10100.54124331642,27.377298,12794.957652178939,17.951336,0.99998546,4.3607,Enana,0.0003547485327384674,0.0029427663437148026,0.001523237975773353,4.798566934875593
37423909773026432,55.30654403013806,12.344879915916898,0.8320122025100821,0.031172674,15.156601,15.689946,14.454024,1.2359219,16304.45219410775,4.1750937,7234.998204090869,30.268175,13108.361596037224,14.79089,0.99998784,4.212,Enana,0.00027801603652351497,0.004542110005606339,0.0012250553872088805,4.75724943122184
256119585741297280,73.35444594133742,49.33676210206451,0.5738305030509415,0.020290148,12.183008,12.869785,11.377991,1.4917946,252198.9605740918,42.984646,97163.42800294302,66.89017,222823.9183973561,77.81636,0.9999956,2.7427,Gigante,0.00018504608379852507,0.0007474278754994293,0.000379156883937221,0.976926345330412
47141805856660992,61.23465007545025,18.69097082661,0.8485110954927036,0.03693555,15.117937,15.663805,14.406987,1.2568178,16895.53065690305,4.3397737,7411.30960330987,12.386606,13688.734802004803,16.909592,0.9999893,4.124,Enana,0.00027887210842003597,0.0018145427851472933,0.0013411570862375604,4.76122471656549
250664466178125568,61.56561551367175,50.78395735240432,1.2102938018112912,0.015526249,13.493491,14.367824,12.573623,1.7942009,75431.05684217668,12.162827,24450.490911168974,20.932093,74081.36146141647,32.571316,0.999998,3.4056,Gigante,0.00017506291606160198,0.0009294689865623356,0.00047734918512386975,3.907946172332135
31009530734064896,48.38493160108514,15.062522598967925,3.028742591586673,0.09334542,14.586174,15.370413,13.703035,1.6673775,27572.571113690596,22.323212,9710.727432968071,19.838587,26178.449572437188,31.004229,0.99961686,4.3001,Enana,0.0008790007580395772,0.002218037098179482,0.0012858397472739471,6.992485835465153
244526094617699840,56.72160408146433,45.19174195971491,0.7844438881490695,0.013295583,12.421859,13.370923,11.465813,1.9051104,202396.5844815257,31.254538,61241.778242869244,27.669867,205510.1245896136,55.58733,0.999998,2.6393,Gigante,0.0001676562454852407,0.0004905339947365338,0.00029366516201771546,1.8946691593548657
31059829095280256,47.4810803678193,15.167992188817202,1.4030514228986095,0.054783322,16.247408,16.728283,15.214817,1.5134659,5970.13132661404,9.16947,2780.3771751109134,66.872925,6504.76159707074,95.054115,0.99999905,4.6885,Enana,0.0016675166513866828,0.02611298032165472,0.015865339787810292,6.982775855918767
348613566182278912,25.628198312416625,42.85499291990707,0.951232188729443,0.03080063,10.636863,11.146522,9.9671545,1.1793671,1047614.7901114494,117.358665,475125.4545316681,201.974,817139.8107501718,248.61623,0.99997306,2.8947,Gigante,0.00012162514723872522,0.00046152688442233406,0.00033032613664179416,0.5282954445352246
26084023583434368,39.234201544258006,12.029159281557872,3.798045757485776,0.018050043,11.522651,11.838858,11.0379305,0.80092716,463325.7711858248,153.82225,251115.7072785503,159.25545,304779.625553923,120.837585,0.99972606,4.3087,Enana,0.00036044793449578063,0.0006885417129125551,0.0004304532046188418,4.420452635642459
