phot_g_mean_mag,phot_bp_mean_mag,phot_rp_mean_mag,bp_rp,e_Gmag,e_BPmag,e_RPmag,clase_real
14.9467535,15.37184,14.342858,1.0289812,0.000268366894342,0.0015162997346188,0.0013819168348216,Enana
12.8479395,13.132168,12.388391,0.7437773,0.0002026426907998,0.0007190691989531,0.0005079238538315,Gigante
14.028111,14.502263,13.346551,1.1557121,0.0004069259831708,0.0014519561460602,0.0008233054472936,Enana
16.027212,16.709467,15.232612,1.4768553,0.0006020053916036,0.0054967402642258,0.0022809916431387,Enana
14.054323,14.415673,13.513977,0.9016962,0.0003987216717083,0.0010027332266697,0.0009263282827123,Enana
12.496988,12.86411,11.949243,0.9148674,0.0003013448429554,0.0008501201969768,0.0004206531598107,Enana
15.006342,15.924379,14.065436,1.858943,0.0004998034965783,0.0027328699686922,0.001877699529836,Enana
13.614282,14.053768,13.004222,1.0495462,0.0002548994943953,0.0005914902744742,0.0005786785281023,Enana
13.086423,13.87696,12.211108,1.6658516,0.0001706218504889,0.0006414097868853,0.0005543229005674,Gigante
12.49237,13.452329,11.526938,1.9253902,0.0002118637967757,0.0011057255064541,0.0003765470044467,Gigante
16.346283,17.80846,15.166872,2.6415882,0.0010123164281544,0.0179450099227933,0.0029037352131135,Enana
12.59781,13.064282,11.9653425,1.0989399,0.0003023591439314,0.0010828063328778,0.0006962751572433,Enana
13.720426,14.3105545,12.976744,1.3338108,0.000289365039677,0.0015985143301929,0.0006564207799834,Gigante
13.302273,13.936504,12.544018,1.3924866,0.0001576964032356,0.001047316250519,0.0006696537878392,Gigante
14.918552,15.988205,13.891372,2.0968332,0.0004479045903828,0.0046191088165912,0.0009542504121135,Enana
13.569054,14.438465,12.649757,1.7887077,0.0002258568815636,0.0011645547039991,0.0005801102826482,Gigante
14.20385,14.613667,13.627396,0.9862709,0.0002400975348254,0.0014239966249653,0.0008115591303764,Enana
15.00585,15.592573,14.263304,1.3292694,0.0005619481099554,0.0038448186333296,0.0028261703799227,Enana
12.043343,12.739511,11.189271,1.5502396,0.0003780302130302,0.0012890995246115,0.0007900973973427,Gigante
10.309109,10.5813,9.87692,0.70438004,0.0003477518266991,0.0003706560645066,0.0005638644645584,Enana
13.946825,14.850495,13.01049,1.8400049,0.0002790150679305,0.0013560811213717,0.0005029898078121,Gigante
15.672902,16.378513,14.849756,1.5287571,0.0005310684460772,0.0043361967811489,0.0026905840762773,Enana
13.891848,14.339362,13.27301,1.0663519,0.0002430688890013,0.001242897665672,0.0014629973282213,Enana
15.050017,16.089987,14.045297,2.0446901,0.0002989814185393,0.0029921381849006,0.0007365678881627,Gigante
13.056675,13.826309,12.199563,1.6267462,0.0002086278957217,0.0008512707556609,0.0006939605206989,Gigante
13.870252,14.444719,13.138607,1.3061123,0.0003203125783053,0.0016484972689423,0.0011212359344175,Enana
11.303241,11.836005,10.616703,1.2193022,0.0002466163648669,0.0007277425042612,0.0004109961965187,Gigante
13.182331,14.255297,12.161891,2.0934057,0.0002671392891396,0.0010826220443911,0.0004404468060575,Gigante
14.011747,14.702024,13.207421,1.4946032,0.0001934892737508,0.0013859395998731,0.0006888502670095,Enana
14.749219,15.186662,14.137354,1.0493078,0.0002587670640882,0.0017953393594671,0.0011632959759049,Enana
13.20354,13.629029,12.6082325,1.0207968,0.0001804304614889,0.000977392942933,0.0007092730053106,Enana
16.960817,17.94259,15.972572,1.9700184,0.0010764112226213,0.022788305451252,0.0049041395646193,Enana
16.348413,17.268806,15.401478,1.8673286,0.0007233945634061,0.0094506982427198,0.0039501807552487,Enana
13.4142275,14.296823,12.487588,1.8092346,0.0001846168192843,0.000844517582617,0.0002915159856892,Gigante
12.555851,13.527571,11.583881,1.9436893,0.0002036896140869,0.0008940327249205,0.0005028203972757,Gigante
12.368212,13.096051,11.539555,1.5564966,0.0001276804603475,0.0005351824772097,0.0002479733957888,Gigante
13.400222,14.136043,12.565998,1.5700445,0.0001136210145877,0.0006679769625096,0.0003272172935092,Gigante
13.136167,13.931631,12.25898,1.6726513,0.0001708559115633,0.0009073524014859,0.0003827842443482,Gigante
13.045092,13.955818,12.111288,1.8445301,0.0002153451235914,0.000686790666595,0.0003141139784062,Gigante
13.426005,14.131104,12.606895,1.524209,0.0001511697342446,0.0007828220096956,0.0003680643128648,Gigante
15.75439,16.174255,14.645356,1.5288992,0.0010153225433297,0.0099822843921033,0.0266544219065727,Enana
16.342108,17.607513,15.241633,2.36588,0.0008735389425289,0.0145627159223988,0.0029959305710729,Enana
13.103559,13.757982,12.322213,1.4357691,0.0001300757178656,0.0005828300521938,0.00029573169885,Gigante
15.880949,16.654741,15.026114,1.6286268,0.0003709752328625,0.0039615241188599,0.0014701687703185,Enana
15.696432,16.622602,14.741314,1.8812885,0.0005350544341672,0.0038820045095307,0.002086784412989,Enana
14.542453,15.295991,13.696419,1.5995722,0.0002653395242292,0.0024260496569233,0.0010656063943453,Gigante
12.779614,13.261952,12.139379,1.1225739,0.0002354791666719,0.0008136427504755,0.0003840659592937,Gigante
12.168798,12.92836,11.313961,1.614399,0.0001198716474779,0.000393694476918,0.0002126762077305,Gigante
10.725884,11.260861,10.036916,1.2239456,0.0001771641933513,0.0007865228816288,0.0005786269992887,Gigante
15.584717,16.177357,14.845266,1.3320904,0.0004108258826097,0.0033737032684391,0.001592853339953,Enana
12.375005,12.887986,11.706952,1.1810341,0.0002773897521712,0.0007960865272083,0.0004335638250792,Gigante
14.279773,14.711816,13.67563,1.0361862,0.0003147978341682,0.0018865513509143,0.0007258751830276,Enana
13.326985,14.065841,12.486814,1.5790272,0.0001262211561182,0.0006505473542942,0.0003775962537942,Gigante
12.748072,13.445296,11.940642,1.5046539,0.0001639125302495,0.000541043972619,0.0002911737416406,Gigante
12.260446,13.033742,11.403324,1.6304178,0.0001959491303248,0.0006723919582102,0.0004767796542075,Gigante
14.68598,15.239566,13.981411,1.2581549,0.0002967175896419,0.0020203733429682,0.0010828949079744,Enana
13.435109,13.89406,12.81398,1.08008,0.0001856945270641,0.0012770358567468,0.0007020346422996,Enana
15.378611,15.818519,14.766493,1.0520258,0.0002727607570244,0.0020329302428368,0.0011664311824851,Enana
15.1201315,15.667807,14.421362,1.2464447,0.0003751845439684,0.0029008138669866,0.0013752974733983,Enana
10.234656,11.446804,9.162038,2.2847662,0.0003966665126236,0.0013811992545968,0.0005730791596172,Gigante
13.725781,14.487528,12.874146,1.6133814,0.0001473932480165,0.0008087513730534,0.0004312078718919,Gigante
13.234254,14.146959,12.292788,1.8541718,0.0001795650169163,0.0006713426729674,0.0004534179896818,Gigante
14.232921,14.796347,13.526762,1.2695847,0.0002328395554998,0.0017290326857058,0.0010117248292793,Enana
11.147164,11.674008,10.461024,1.2129841,0.0002934677269997,0.000907110990605,0.000665751706435,Gigante
13.962715,14.290178,13.46714,0.8230381,0.000243580986358,0.0006542511194419,0.0007322078703696,Gigante
13.4296055,14.138109,12.605039,1.5330706,0.0003202934887245,0.0016313952998841,0.0006616303642438,Enana
16.221416,17.376085,15.167482,2.208603,0.0007590432385923,0.0111825104726162,0.0025554282229141,Enana
13.532903,14.069639,12.840792,1.2288475,0.0002069564202267,0.0012660309431785,0.0010642712225421,Gigante
10.355992,11.0457325,9.539738,1.5059948,0.0002222683409107,0.0003879842048762,0.0002122925884767,Gigante
9.506689,9.709778,9.153417,0.5563612,0.0007089086214124,0.0026243948170299,0.0015643400948846,Enana
16.272268,17.051628,15.397764,1.6538639,0.0005968916249441,0.0100149283257877,0.0021166125398104,Enana
12.030952,13.332302,10.923055,2.4092474,0.0002965089657264,0.0013669004810601,0.0006338856294532,Gigante
14.474997,14.859447,13.916987,0.9424591,0.0002975128708134,0.0015894305928451,0.0023033877480802,Enana
12.992866,13.400062,12.407174,0.9928875,0.0002875640671644,0.0009719669700707,0.0004632372005968,Enana
8.292776,8.909162,7.5439625,1.3651991,0.0001931456268918,0.0005141258572183,0.0003299920860705,Gigante
11.797501,12.12669,11.304397,0.8222933,0.0002987884212291,0.0009600892683033,0.0005910632995382,Enana
9.737209,10.906099,8.681202,2.2248974,0.0002863428826977,0.0008401849333552,0.0003371939748327,Gigante
14.038065,14.926147,13.109083,1.8170643,0.0002051808541271,0.0011079736691413,0.0005276483494345,Gigante
11.760213,12.609261,10.860801,1.7484598,0.0001886299995163,0.0005436177414107,0.0003782228742741,Gigante
14.439215,14.850834,13.861636,0.98919773,0.00028091527793,0.0011823159496567,0.0010277616700281,Enana
17.129637,18.439583,15.975217,2.464366,0.0010856976704161,0.0326197910457524,0.0062071214626797,Enana
11.947688,12.656253,11.12816,1.5280924,0.0001549426189681,0.0005260805613134,0.000370003305804,Gigante
13.963689,14.75384,13.0945015,1.659339,0.000198138910028,0.0010675096472414,0.0005128479168743,Gigante
15.796535,16.515263,14.969505,1.5457573,0.0003690937881636,0.0041869667623613,0.0016527938171359,Enana
12.710967,13.829594,11.673525,2.1560688,0.0002340770211286,0.0009221797535267,0.000457639854174,Gigante
16.48638,17.677502,15.397207,2.2802944,0.000869903859302,0.0094019331939549,0.0036820399917729,Enana
15.877175,16.435715,15.169044,1.2666712,0.0005118679546658,0.0040553564420508,0.0054130879944922,Enana
15.801176,16.451807,14.959122,1.4926853,0.0033239668718337,0.0082667502771107,0.0021491941162947,Enana
12.839409,13.473133,12.078355,1.3947783,0.0002743161057227,0.0007328263467473,0.0004361283007941,Gigante
15.043476,15.559288,14.359839,1.1994486,0.0003307664190109,0.0039239382598738,0.0020920622401519,Enana
13.495031,14.264813,12.632552,1.6322613,0.0001507669423335,0.000962111680392,0.0003507279485425,Gigante
14.087704,14.690972,13.346891,1.3440809,0.0002859558283871,0.0024742935143767,0.0011057477531011,Enana
10.712627,11.495311,9.849463,1.6458473,0.0001157057856782,0.0003530403386538,0.000193502406313,Gigante
14.51681,15.063959,13.80974,1.254219,0.0003335911989722,0.0025584756766005,0.0010036953656175,Enana
17.858725,19.430298,16.635405,2.7948933,0.0013174426766847,0.0302831340010822,0.0076772623948272,Enana
16.130959,16.857197,15.305738,1.5514584,0.0005164404098347,0.0042350858955458,0.001893883920947,Enana
14.656354,15.868573,13.577804,2.2907696,0.000388221568496,0.0020772270629585,0.0008143103335079,Gigante
13.020655,13.554749,12.340623,1.2141256,0.0002219948342013,0.0009755975270705,0.0004318158761433,Gigante
13.677577,14.15812,13.016118,1.1420021,0.0002007873146019,0.0008117046594895,0.0006085548991253,Gigante
16.68088,17.557913,15.746749,1.8111639,0.0008764208717404,0.017924395409401,0.006553419942079,Enana
16.492054,17.139147,15.702095,1.4370518,0.0006974658064298,0.0079424425810226,0.0050822636428609,Enana
17.48095,19.224539,16.229416,2.995123,0.0015531384957491,0.0507130271214444,0.0079532771969671,Enana
15.295939,15.758923,14.660639,1.0982838,0.0004242669617942,0.0042481574626344,0.0017152741096028,Enana
15.568251,16.510662,14.576411,1.9342508,0.0039074112528868,0.0120247576777537,0.008232416485166,Enana
14.4691925,15.286397,13.5828085,1.7035885,0.0004619690545336,0.0021388356017772,0.0014593190577224,Enana
16.698713,18.208447,15.516009,2.6924372,0.000939002677279,0.0193919902676227,0.0046412483161504,Enana
13.403457,14.378078,12.42917,1.9489088,0.0002060024935835,0.0006424110958207,0.0004875760549975,Gigante
13.738708,14.587965,12.8289795,1.7589855,0.0002098699417616,0.0010230545139119,0.0004566220236895,Gigante
7.86179,8.403954,7.160973,1.2429805,0.0001976189960603,0.000486791393167,0.0007953188481125,Gigante
14.085988,14.973723,13.1560545,1.8176689,0.0002292380944064,0.0018642445033416,0.0006329392639981,Gigante
14.0870905,14.70568,13.340254,1.3654261,0.0002099361674138,0.0012934934099608,0.0008036139023053,Enana
11.706554,12.260779,10.995946,1.2648335,0.0003437826229403,0.0006933838672857,0.0007351339206673,Gigante
13.9870205,14.450374,13.359187,1.0911865,0.0002107788310121,0.0010014948380048,0.0008613110361047,Gigante
13.715521,14.766956,12.705225,2.0617313,0.0002194021190043,0.0011662059117574,0.000498743435473,Gigante
15.303666,15.831301,14.623058,1.2082424,0.0003007680035963,0.0020997825730173,0.0012872930823042,Enana
15.696739,16.851467,14.641194,2.2102728,0.0005592296388198,0.0047761902684254,0.0020890071576361,Enana
11.882766,12.839033,10.913641,1.9253922,0.0005345210138454,0.0010994063493388,0.0006875097385111,Gigante
15.62744,16.21115,14.888923,1.3222265,0.0004672230670455,0.0052448258874265,0.0035104154150445,Enana
14.228696,14.862294,13.464625,1.3976688,0.0002199189160216,0.00142593195804,0.0006120348727129,Gigante
11.788412,12.474653,10.983706,1.4909468,0.0002470487181212,0.0012717100613427,0.0005227534572192,Gigante
12.672188,12.990977,12.184237,0.80674076,0.0003080181171252,0.0008326158391046,0.0005405990201074,Enana
12.272414,13.045372,11.413748,1.6316242,0.0001653189524854,0.0005751936157129,0.0004195938911649,Gigante
13.435082,13.8720045,12.826392,1.0456123,0.0002505292272631,0.0027079061706244,0.0006109001791739,Enana
16.100935,17.055025,15.138733,1.9162922,0.000679598461723,0.0081098934483194,0.0021732349427739,Enana
15.729268,16.389292,14.940457,1.4488344,0.0004154288999886,0.0051354397441085,0.0021405174766456,Enana
13.548728,14.378624,12.647591,1.7310333,0.0001548100895241,0.0007635008060648,0.00045668384046,Gigante
11.16397,11.828529,10.372626,1.455903,0.000270309494137,0.0005760091331942,0.0002379375203684,Gigante
11.918286,12.782429,11.002443,1.7799854,0.0002772250557964,0.000763453230822,0.0003709485960833,Gigante
13.508392,14.460437,12.547859,1.9125776,0.0002089883652972,0.0009364756407275,0.0003945380337867,Gigante
11.054503,11.79825,10.205489,1.592761,0.0002563400942489,0.0007322230328635,0.0003984909660271,Gigante
12.564534,13.267455,11.748985,1.5184698,0.0001508459084761,0.0007115049099996,0.0002675393531117,Gigante
12.478311,13.301879,11.588474,1.7134047,0.0001652288018393,0.0007171148698411,0.0002580652727864,Gigante
13.837757,14.4439335,13.09608,1.3478537,0.0001687428831492,0.0010105234769889,0.0007995906239981,Gigante
14.082113,15.288789,12.986711,2.3020782,0.0004585028785764,0.0022930807724287,0.0022531126307272,Enana
10.029006,10.863982,9.130088,1.7338943,0.000223465605521,0.0006412667744501,0.0002735037319177,Gigante
14.158782,14.5358095,13.611706,0.92410374,0.0002252144165788,0.0012864111190085,0.0012921851409562,Enana
13.132545,13.444942,12.650396,0.7945461,0.0002461805439168,0.0007475147317494,0.0005454936132859,Enana
13.612357,14.444694,12.714358,1.7303352,0.0001686000746579,0.0012507644345258,0.0003994572950729,Gigante
13.253196,15.090568,11.98184,3.1087275,0.0004452488544957,0.0028152364457804,0.0009143624693967,Gigante
16.918919,18.548908,15.702027,2.846881,0.0013044813957232,0.0291700573616037,0.0044717672364015,Enana
15.7711525,16.38306,15.01834,1.3647203,0.0004659672154862,0.0033369380433572,0.0021596137699814,Enana
14.8724165,15.352733,14.22857,1.1241627,0.0003260486748827,0.0031848626078796,0.0014081540854071,Enana
13.456788,14.412781,12.490599,1.9221821,0.0001623321744817,0.0008198809467211,0.000387804439543,Gigante
16.770596,18.183414,15.606083,2.5773315,0.0009237291482726,0.0139887120985492,0.0029101310265413,Enana
15.250203,16.326889,14.224978,2.1019106,0.0003152566894542,0.0037855837871996,0.0006526522349098,Gigante
13.427628,13.981229,12.710117,1.2711115,0.000353663852859,0.0011619303506345,0.0010544397083699,Gigante
12.290186,13.349649,11.2820215,2.067628,0.0001905286481904,0.000659628130453,0.000325096884253,Gigante
17.209936,18.460241,16.120094,2.340147,0.0013426343098451,0.015477066644547,0.0060485792814707,Enana
15.758262,16.355083,15.015127,1.3399563,0.0003579587805889,0.0030279568560033,0.0019677769721488,Enana
15.786876,16.566162,14.926144,1.6400185,0.00039227304536,0.0032415665714351,0.0014892863941586,Enana
15.558463,16.135605,14.824941,1.3106642,0.0003702441401249,0.0027303447125862,0.0019770224545609,Enana
14.955396,15.515503,14.244453,1.2710495,0.0003264659883782,0.0029193182547365,0.0006643031433592,Enana
13.312422,14.054124,12.468351,1.5857725,0.0001584853243395,0.0008554854362393,0.0004187728642358,Gigante
10.823333,11.495055,10.028408,1.4666471,0.0001817325699362,0.0007256135408758,0.0003764484384405,Gigante
17.553919,19.172882,16.349575,2.823307,0.0014245361312974,0.0395648480120095,0.0056778146337473,Enana
15.237258,16.169851,14.282604,1.8872471,0.000411004835444,0.0037312381818107,0.0012096009532723,Enana
13.52498,14.202075,12.724177,1.4778976,0.0001660832280915,0.0011702494602823,0.0007989208816448,Gigante
13.822101,14.225644,13.24693,0.978714,0.0002159690504409,0.0011565648947069,0.0006874588350847,Enana
15.218545,15.795612,14.491417,1.3041954,0.0003872503354901,0.0021412602510502,0.0015279815061637,Enana
13.415876,14.291208,12.495741,1.7954674,0.0001300486752119,0.0006693906713629,0.0003450739092369,Gigante
7.594297,8.127852,6.9055586,1.2222939,0.0002069571177567,0.00054447199118,0.0007927254199578,Gigante
16.807825,18.000168,15.736952,2.263216,0.0009001365246137,0.0134273153373697,0.003483825989456,Enana
10.452991,11.013083,9.742532,1.2705517,0.0001353753316441,0.0004574886444707,0.0003034849057467,Gigante
12.809998,13.588356,11.929574,1.658782,0.0001599211057579,0.0005879397675568,0.0002916670704754,Gigante
10.93242,11.313561,10.380277,0.93328476,0.0002379826024289,0.0006097656643278,0.0004042920425462,Enana
14.099367,14.557952,13.476273,1.0816793,0.0002528043072772,0.0011166437967702,0.0007274488915901,Enana
13.345543,13.881489,12.658189,1.2233,0.0001496610687744,0.0008447888985895,0.0005602639890286,Gigante
15.99928,16.815157,15.11608,1.6990767,0.0005462692045746,0.0045949612479268,0.0021200904440532,Enana
14.508019,15.055727,13.811113,1.2446136,0.00030297525911,0.0018186867737974,0.0011735612802239,Enana
14.845558,15.424416,14.124159,1.3002567,0.0003123629302203,0.0024936018986788,0.0018851101094526,Enana
13.556984,13.937971,13.004789,0.93318176,0.0002184763420615,0.001422310471507,0.0007511571450749,Enana
11.984178,12.65829,11.192515,1.4657745,0.0002041553679278,0.0007359985657779,0.0006184922960431,Gigante
17.283154,18.635172,16.1389,2.4962711,0.0012147532701306,0.0191988438342818,0.0058310644222797,Enana
12.298223,12.869699,11.579737,1.2899618,0.0002226844140325,0.0008200803310394,0.0004164938864543,Gigante
12.841559,13.127134,12.389746,0.7373886,0.0004011044877482,0.0014364947665916,0.0007700403188523,Enana
12.734932,13.230263,12.0704155,1.1598473,0.0002572560780887,0.0008092629358408,0.0004894484699589,Enana
12.494153,12.990102,11.837454,1.152648,0.0002381185457189,0.0006005140991023,0.0005988081889003,Gigante
16.476261,17.297567,15.595677,1.70189,0.0005590330362201,0.0069688562400152,0.0027326531530635,Enana
15.263977,15.69783,14.656753,1.0410776,0.0002796365449464,0.0020958244430753,0.001109448602688,Enana
12.162882,12.891957,11.334777,1.5571804,0.0001480015535867,0.0005540087011922,0.000187745537575,Gigante
15.380647,15.688405,14.740047,0.9483576,0.0004822067198833,0.0024235974302027,0.0019257658796856,Enana
14.285153,14.762734,13.6386595,1.1240749,0.0002733461138342,0.0014039875116423,0.0014985209419592,Enana
12.824321,13.601766,11.962998,1.6387672,0.0002382964992808,0.0008640037659781,0.0006166468496058,Gigante
11.329037,11.841442,10.658168,1.1832743,0.0002225101585652,0.0007023732384078,0.0004982813838069,Gigante
14.199088,14.7809925,13.463911,1.3170815,0.0002627026746038,0.0011568156251086,0.0009417339915686,Enana
13.389148,14.094189,12.568041,1.5261478,0.0001803271292748,0.0008393277636638,0.0005329441778157,Gigante
16.16598,16.96481,15.278608,1.6862011,0.0004802587121849,0.0048777810900892,0.0033974483375661,Enana
13.929023,14.289649,13.395426,0.8942232,0.0002846989254527,0.0014340798439705,0.0010310631351834,Enana
14.649768,15.515765,13.7362,1.7795649,0.0002267289322991,0.0017993067366423,0.0005811826364297,Gigante
16.43388,17.316517,15.534088,1.7824287,0.0008596536244506,0.0084086990415064,0.0044807273592382,Enana
14.183104,14.885318,13.36398,1.5213375,0.0004258412996827,0.0016547000306614,0.0013130202407958,Enana
13.75424,14.698417,12.797056,1.9013605,0.0002343603839107,0.0012406473843685,0.0007141930649071,Gigante
16.090483,17.396332,14.964087,2.4322453,0.0007495578861575,0.007774406343929,0.0018055509435677,Enana
11.556362,12.350721,10.681767,1.6689539,0.0001963119033613,0.0006205662239952,0.0003297534930666,Gigante
14.166743,15.315296,13.114457,2.200839,0.0003215753974169,0.001841344396444,0.0007233795564278,Gigante
10.527615,11.004393,9.891883,1.1125097,0.0003662863761238,0.0012604435904419,0.0010182515153352,Gigante
16.310814,17.094097,15.453144,1.6409531,0.0007702524079232,0.0089906568848669,0.0029366588276917,Enana
14.579374,15.889808,13.4640465,2.4257612,0.0003566653588428,0.0017069143620933,0.0007141246772975,Gigante
13.62109,14.039539,13.034647,1.0048923,0.0001960785852664,0.0012786030555113,0.0014851789530441,Enana
13.976475,14.838871,13.064525,1.7743464,0.0001515181225461,0.0008122614930046,0.000460159227216,Gigante
12.617023,13.22085,11.872651,1.3481989,0.000161825568313,0.0004544394289514,0.0003087644527074,Gigante
16.615215,18.256086,15.378327,2.877759,0.0013119575943926,0.0146156012952463,0.0023495166212433,Enana
9.798298,10.499441,8.988268,1.5111732,0.0001340033267673,0.0003044866448267,0.0002025189744203,Gigante
14.173456,14.856419,13.375443,1.4809752,0.0001613585635224,0.0009991517065643,0.0006410620576678,Gigante
13.974232,14.392076,13.394024,0.99805164,0.000254961364702,0.001379579206305,0.0006251833796518,Enana
11.554189,12.09247,10.861248,1.2312222,0.0001874057649055,0.000772943188029,0.0003153085468995,Gigante
11.937931,12.588372,11.161666,1.4267063,0.0002113594429751,0.0007879164308608,0.0003266213311953,Gigante
15.214287,15.924077,14.393953,1.5301237,0.0003806340459604,0.002883015513699,0.0019168305447816,Enana
11.699364,12.270452,10.985218,1.2852335,0.0001758818243854,0.0007958263166646,0.0003681283556493,Gigante
13.170678,13.726558,12.466458,1.2600994,0.0002339897088272,0.0010401578002497,0.0005810129860666,Gigante
14.854854,15.646222,13.988114,1.6581078,0.0003144536761081,0.0017796017446532,0.0012255523396729,Enana
15.27345,15.850944,14.548511,1.302433,0.000321394998683,0.0023885679814023,0.001282127903516,Enana
16.765823,17.968004,15.681953,2.2860508,0.0008411716639017,0.015028780092257,0.0034234541513395,Enana
13.324257,13.895085,12.60519,1.289895,0.0001215987557461,0.0005932927072096,0.0004089923241761,Gigante
13.545356,14.236417,12.743476,1.4929409,0.0002527854125588,0.0009989884266716,0.0006711307428528,Enana
16.278877,17.140978,15.349305,1.7916727,0.0006433959339102,0.0106303938413622,0.0060033629109333,Enana
12.870154,13.763931,11.946172,1.8177595,0.0001979735460391,0.0008617471524231,0.0003969423591094,Gigante
11.68739,12.451066,10.838874,1.6121922,0.0002771188119284,0.0011147162706127,0.0006701702766664,Gigante
13.880134,14.368771,13.229211,1.1395597,0.000203604425335,0.001246045986519,0.0008005258320566,Enana
13.789986,14.56878,12.925908,1.6428719,0.0001471948003531,0.0009561658174712,0.0003423113641243,Gigante
12.171133,12.532633,11.634112,0.89852047,0.000310110619657,0.0005916071515698,0.0003914454769593,Enana
13.75129,14.193746,13.129975,1.0637703,0.0003387242249255,0.0011003795446529,0.0018884438796599,Enana
15.340895,15.970529,14.579288,1.3912411,0.0004547227106396,0.0026071408044905,0.0009401265410233,Enana
14.012126,15.074765,12.995822,2.0789433,0.0001960557204004,0.0012869152506267,0.0004759323594136,Gigante
11.568948,12.06203,10.913843,1.1481867,0.0001989870787123,0.0009185947902899,0.0004458119787242,Gigante
12.556072,13.442177,11.631208,1.8109684,0.0001973287352471,0.0006857850348885,0.0004200636524457,Gigante
11.892124,12.4473915,11.185544,1.2618475,0.000205692014721,0.0005216340354899,0.0002762047210962,Gigante
16.120123,16.718086,15.37304,1.345046,0.0006427343979897,0.0094460508034981,0.0043691701378951,Enana
16.851086,18.323038,15.681404,2.641634,0.0009986912752469,0.0134710754864161,0.0020583131630793,Enana
9.394664,10.527513,8.356525,2.1709871,0.0003148738923893,0.0008335378108203,0.0005209022056582,Gigante
15.572072,16.15652,14.83338,1.3231411,0.0003371696942417,0.0024787879443646,0.0016316816893836,Enana
13.802947,14.202344,13.225953,0.97639084,0.0001746103005838,0.000551948830631,0.0005998010630913,Enana
13.4231415,14.313827,12.49256,1.8212662,0.000188474389491,0.0010527402076994,0.0005903577598244,Gigante
16.093288,17.184061,15.072012,2.112049,0.000708864707401,0.0116633058460432,0.0036074152983565,Enana
16.764969,18.565771,15.494123,3.0716476,0.0011448141411987,0.0206888383404063,0.0034778469143353,Enana
13.667468,14.18602,12.992015,1.194005,0.0001825533893439,0.0009805350379957,0.0006623448718586,Enana
15.431659,15.944986,14.762453,1.1825333,0.0080230778254004,0.0257630001392432,0.0264085441772961,Enana
16.62249,17.56147,15.674853,1.8866167,0.000760884461751,0.0091475248087438,0.0044058819487114,Enana
16.575638,17.562061,15.591401,1.9706602,0.0007548341741539,0.0074920877121789,0.002349855100719,Enana
9.016174,9.614525,8.276425,1.3380995,0.0002180832794879,0.0006756928917701,0.0007360796669858,Gigante
13.5614,14.306283,12.722305,1.5839777,0.0001370360860007,0.0009469875714226,0.0004818248895551,Gigante
12.099749,12.67717,11.378689,1.298481,0.0001377378398796,0.0006439072135289,0.0003540099369691,Gigante
15.986512,16.607418,15.217027,1.3903913,0.0003688884933141,0.0047996512645005,0.0021341229791096,Enana
11.313131,11.91777,10.565327,1.3524437,0.0001861686573904,0.0004831802399735,0.0002815917964522,Gigante
13.671808,15.417636,12.41751,3.000126,0.0004701274441393,0.0025600849075743,0.0009800589817495,Gigante
17.008028,18.783403,15.734533,3.04887,0.001310616606122,0.0512324597258499,0.0024190075310993,Enana
10.644727,11.209429,9.93503,1.2743988,0.0006174297756562,0.0023928913623267,0.0015758927321453,Gigante
15.952253,16.60459,15.1240225,1.480567,0.0006369327155697,0.0038554572354083,0.0027453797109108,Enana
10.935386,12.062101,9.891172,2.170929,0.0004352889575635,0.0014486917728321,0.0006047082328895,Gigante
17.229101,18.580786,16.049341,2.5314445,0.0026867861811784,0.0255213539944921,0.0071618354512479,Enana
14.642502,15.585595,13.683482,1.902113,0.0003454933333151,0.0026535541208152,0.0013244839187223,Enana
16.389257,17.145502,15.5419655,1.6035366,0.000519923078218,0.0061992876010518,0.0027012294297888,Enana
12.281585,13.17437,11.3522835,1.8220863,0.0001602842340573,0.0006200099229935,0.0002837096129971,Gigante
12.972347,13.531411,12.263748,1.267663,0.0002094347496926,0.0006343630519079,0.000769690243741,Gigante
14.522175,14.974945,13.905482,1.0694628,0.0002568931523278,0.0024461531680705,0.0017515500701833,Enana
17.133432,18.461954,15.988801,2.473153,0.0009113751210803,0.0192425692273145,0.0055018918306089,Enana
14.327151,14.735157,13.748299,0.98685837,0.0002580426929471,0.0022350691939589,0.0010810333421205,Enana
14.613504,15.020008,14.039089,0.9809189,0.0004445328938151,0.0013248188804157,0.0011533640976754,Enana
15.519618,16.22155,14.700855,1.5206947,0.0003268431891996,0.0038616934224116,0.0012577353496478,Enana
11.724201,12.322298,10.982413,1.3398848,0.000225263229495,0.0005323466651297,0.0003028376895063,Gigante
14.47813,15.065633,13.746468,1.3191652,0.0002193340565802,0.0014808897393155,0.0010675215365566,Gigante
9.860276,10.509016,9.084266,1.4247503,0.0002121112736796,0.000392712273693,0.0003504012925797,Gigante
11.665452,12.011654,11.14811,0.8635435,0.0002823230100687,0.0009021855246229,0.0004471089747321,Enana
16.460688,18.282812,15.188408,3.0944042,0.0011687276437885,0.0119811951127051,0.0025415275476101,Enana
8.408048,9.062831,7.6295958,1.4332352,0.0001933730535922,0.0004875046654687,0.000661785688734,Gigante
15.356323,15.869744,14.670087,1.1996574,0.0003172140341874,0.0027887445253195,0.0011206234009103,Enana
11.630243,12.42183,10.761901,1.6599293,0.0002473288314694,0.0007905042394728,0.0008141797573068,Gigante
